sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,r_charge_degree,r_days_from_arrest,r_offense_date,r_jail_in,violent_recid,is_violent_recid,vr_charge_degree,vr_offense_date,score_text,screening_date,v_decile_score,v_score_text,event
Male,40,25 - 45,African-American,0,4,0,0,2,-1.0,10/02/2013 7:02,11/02/2013 10:55,1.0,(F3),Felony Driving While Lic Suspd,0,,,,,,0,,,Low,11/02/2013,1,Low,0
Male,30,25 - 45,Caucasian,0,8,0,0,5,-1.0,07/04/2013 10:41,10/04/2013 7:27,1.0,(F3),Grand Theft in the 3rd Degree,1,(M2),222.0,19/10/2013,29/05/2014,,0,,,High,08/04/2013,8,High,0
Male,28,25 - 45,Caucasian,0,3,0,0,0,-1.0,13/11/2014 11:57,14/11/2014 1:49,1.0,(F3),Manufacture Cannabis,1,(F3),1.0,28/04/2015,29/04/2015,,1,(F3),28/04/2015,Low,14/11/2014,2,Low,1
Male,27,25 - 45,Caucasian,0,2,0,0,0,-1.0,05/10/2013 12:18,07/10/2013 8:17,1.0,(M1),Battery,0,,,,,,0,,,Low,06/10/2013,3,Low,0
Male,23,Less than 25,Hispanic,0,7,0,0,3,0.0,13/02/2013 2:30,16/02/2013 8:31,0.0,(F3),Possession of Cocaine,1,(F3),,29/07/2013,,,0,,,Medium,13/02/2013,5,Medium,0
Male,33,25 - 45,African-American,2,10,0,0,8,-49.0,26/03/2013 2:05,02/04/2013 6:05,49.0,(F3),Felony Battery (Dom Strang),1,(F3),0.0,12/02/2014,12/02/2014,,0,,,High,14/05/2013,7,Medium,0
Male,25,25 - 45,African-American,0,6,0,0,7,-1.0,25/09/2013 1:18,13/10/2013 4:17,1.0,(F3),arrest case no charge,0,,,,,,0,,,Medium,26/09/2013,4,Low,0
Male,54,Greater than 45,African-American,0,1,0,0,0,,,,,,,-1,,,,,,0,,,Low,05/08/2013,1,Low,0
Male,25,25 - 45,African-American,0,5,0,0,3,114.0,10/01/2014 12:58,06/02/2014 9:11,1257.0,(F2),Dealing in Stolen Property,1,(M1),0.0,30/09/2014,30/09/2014,,0,,,Medium,18/09/2013,5,Medium,0
Female,28,25 - 45,African-American,0,3,0,0,0,-1.0,17/08/2014 9:37,18/08/2014 9:09,1.0,(F3),Grand Theft in the 3rd Degree,0,,,,,,0,,,Low,18/08/2014,2,Low,0
Male,33,25 - 45,Caucasian,0,6,0,0,4,-56.0,19/06/2013 9:46,14/08/2013 10:00,56.0,(F7),Burglary Dwelling Assault/Batt,0,,,,,,0,,,Medium,14/08/2013,5,Medium,0
Female,24,Less than 25,African-American,0,3,0,0,0,-2.0,24/07/2013 10:44,25/07/2013 8:44,2.0,(F2),Deliver Cocaine,0,,,,,,0,,,Low,26/07/2013,3,Low,0
Female,24,Less than 25,African-American,0,3,0,0,0,-1.0,28/07/2014 12:31,30/07/2014 10:39,1.0,(F2),Aggrav Battery w/Deadly Weapon,0,,,,,,0,,,Low,29/07/2014,4,Low,0
Male,44,25 - 45,Caucasian,0,7,0,0,0,-1.0,16/04/2013 4:51,20/04/2013 5:57,1.0,(F3),Driving While License Revoked,0,,,,,,0,,,Medium,17/04/2013,4,Low,0
Male,44,25 - 45,African-American,0,1,0,0,0,-1.0,19/10/2013 10:50,20/10/2013 2:20,1.0,(F3),Felony/Driving Under Influence,0,,,,,,0,,,Low,20/10/2013,1,Low,0
Male,28,25 - 45,Caucasian,0,1,0,0,1,-1.0,28/03/2014 8:46,29/03/2014 8:50,1.0,(F3),Possession of Cocaine,0,,,,,,0,,,Low,29/03/2014,2,Low,0
Female,23,Less than 25,African-American,0,7,0,0,0,0.0,26/11/2013 3:42,27/11/2013 1:18,0.0,(M1),Battery,0,,,,,,0,,,Medium,26/11/2013,5,Medium,0
Female,31,25 - 45,Caucasian,0,8,0,1,2,-1.0,03/05/2014 5:18,04/05/2014 8:13,1.0,(F3),Burglary Structure Unoccup,1,(M2),0.0,05/08/2014,05/08/2014,,0,,,High,04/05/2014,5,Medium,0
Male,27,25 - 45,African-American,0,2,0,1,0,0.0,10/03/2013 12:16,10/03/2013 7:11,1.0,(F3),Cruelty Toward Child,0,,,,,,0,,,Low,10/03/2013,3,Low,0
Female,26,25 - 45,Caucasian,0,8,0,0,1,-1.0,23/01/2013 2:18,23/01/2013 9:23,2.0,(F3),Possession of Oxycodone,1,(F3),0.0,11/04/2013,11/04/2013,,0,,,High,24/01/2013,3,Low,0
Male,57,Greater than 45,African-American,0,5,0,0,16,0.0,01/06/2014 2:19,13/06/2014 5:48,1.0,(M1),Battery,1,(F3),0.0,30/08/2014,30/08/2014,,0,,,Medium,01/06/2014,2,Low,0
Male,55,Greater than 45,Caucasian,0,1,0,0,0,-1.0,19/02/2013 9:53,20/02/2013 6:33,1.0,(F3),Battery on a Person Over 65,0,,,,,,0,,,Low,20/02/2013,1,Low,0
Male,67,Greater than 45,Hispanic,0,1,0,0,0,,,,,,,1,(M1),0.0,30/04/2015,30/04/2015,,1,(M1),30/04/2015,Low,14/12/2013,1,Low,1
Female,36,25 - 45,Caucasian,0,6,0,0,7,-1.0,27/04/2013 1:39,04/05/2013 5:37,1.0,(F3),Felony Petit Theft,1,(M1),0.0,11/05/2013,11/05/2013,,0,,,Medium,28/04/2013,2,Low,0
Male,45,Greater than 45,Hispanic,0,6,0,0,6,630.0,20/05/2015 8:58,30/06/2015 7:07,285.0,(F3),arrest case no charge,0,,,,,,0,,,Medium,28/08/2013,4,Low,0
Male,32,25 - 45,African-American,0,10,0,0,2,,,,2885.0,(M2),arrest case no charge,0,,,,,,0,,,High,26/04/2014,10,High,0
Female,26,25 - 45,Caucasian,0,7,0,0,1,-1.0,16/11/2014 9:59,20/11/2014 5:33,1.0,(F2),Aggrav Battery w/Deadly Weapon,0,,,,,,0,,,Medium,17/11/2014,5,Medium,0
Male,30,25 - 45,African-American,0,9,0,0,18,0.0,14/05/2014 1:36,15/05/2014 4:54,1.0,(M2),Operating W/O Valid License,1,(M2),,18/05/2014,,,0,,,High,14/05/2014,10,High,0
Female,49,Greater than 45,Caucasian,0,7,0,0,4,,,,2402.0,(M2),Susp Drivers Lic 1st Offense,0,,,,,,0,,,Medium,12/06/2014,2,Low,0
Male,34,25 - 45,African-American,0,8,0,0,0,-1.0,26/09/2014 2:13,29/10/2014 10:16,1.0,(F3),Possession of Cocaine,1,(F3),,08/02/2015,,,1,(F3),08/02/2015,High,27/09/2014,3,Low,1
Male,24,Less than 25,African-American,0,2,0,0,1,-1.0,07/10/2013 9:18,08/10/2013 2:16,1.0,(F3),arrest case no charge,0,,,,,,0,,,Low,08/10/2013,3,Low,0
Male,21,Less than 25,Other,0,5,0,0,0,-1.0,31/10/2013 1:35,02/11/2013 1:53,1.0,(F3),Attempted Burg/Convey/Unocc,1,(F3),0.0,05/09/2015,05/09/2015,,0,,,Medium,01/11/2013,7,Medium,0
Male,42,25 - 45,African-American,0,1,0,0,7,-1.0,22/12/2013 9:32,23/12/2013 1:56,1.0,(F3),Driving While License Revoked,0,,,,,,0,,,Low,23/12/2013,1,Low,0
Female,34,25 - 45,Caucasian,0,10,0,0,12,-1.0,11/08/2014 4:08,14/08/2014 5:26,1.0,(F3),Possession of Cocaine,1,(M1),,17/11/2014,,,0,,,High,12/08/2014,5,Medium,0
Male,30,25 - 45,Hispanic,0,4,0,0,3,-6.0,03/01/2014 5:18,05/01/2014 8:02,6.0,(M2),Driving Under The Influence,0,,,,,,0,,,Low,09/01/2014,5,Medium,0
Male,40,25 - 45,Caucasian,0,4,0,0,6,-1.0,01/05/2013 9:47,02/05/2013 4:48,1.0,(F3),Carrying Concealed Firearm,0,,,,,,0,,,Low,02/05/2013,2,Low,0
Male,34,25 - 45,Caucasian,0,1,0,0,2,-1.0,11/11/2014 11:42,12/11/2014 1:13,1.0,(F3),Possession Of Amphetamine,0,,,,,,0,,,Low,12/11/2014,1,Low,0
Male,39,25 - 45,Other,0,2,0,0,2,-1.0,31/10/2013 5:35,01/07/2014 11:21,1.0,(F3),Tamper With Witness/Victim/CI,0,,,,,,0,,,Low,01/11/2013,3,Low,0
Male,41,25 - 45,Caucasian,0,7,0,0,6,-1.0,12/08/2014 10:58,29/10/2014 5:26,1.0,(M1),Battery,0,,,,,,0,,,Medium,13/08/2014,3,Low,0
Male,28,25 - 45,Caucasian,0,10,0,0,0,-1.0,17/05/2014 11:15,19/05/2014 2:49,1.0,(F3),Possession Of Alprazolam,0,,,,,,0,,,High,18/05/2014,9,High,0
Male,24,Less than 25,Hispanic,0,8,0,0,1,,,,57.0,(F2),arrest case no charge,0,,,,,,0,,,High,21/02/2013,7,Medium,0
Male,24,Less than 25,Asian,0,6,0,0,4,-120.0,25/08/2013 7:02,25/08/2013 7:53,19.0,(F3),arrest case no charge,1,(M1),0.0,15/10/2014,15/10/2014,,1,(M1),15/10/2014,Medium,23/12/2013,4,Low,0
Male,30,25 - 45,Other,0,9,0,0,13,-1.0,06/08/2013 3:52,07/08/2013 8:20,1.0,(F3),Deliver Cannabis,1,(M2),0.0,28/08/2013,28/08/2013,,1,(F2),28/08/2013,High,07/08/2013,5,Medium,1
Male,30,25 - 45,African-American,0,3,0,0,4,326.0,25/02/2014 10:46,03/03/2014 9:21,2.0,(F3),Possession of Cocaine,0,,,,,,0,,,Low,05/04/2013,2,Low,0
Male,31,25 - 45,Caucasian,0,3,0,0,3,0.0,30/03/2013 1:04,30/03/2013 8:35,1.0,(M1),Battery,1,(F3),0.0,23/04/2013,23/04/2013,,0,,,Low,30/03/2013,3,Low,0
Male,33,25 - 45,Caucasian,0,3,0,0,2,,,,1.0,(F3),arrest case no charge,1,(F3),,01/10/2014,,,0,,,Low,19/09/2014,2,Low,0
Female,34,25 - 45,Hispanic,0,2,0,0,0,-1.0,17/07/2014 10:59,18/07/2014 8:54,1.0,(M1),Battery,0,,,,,,0,,,Low,18/07/2014,1,Low,0
Male,27,25 - 45,Caucasian,0,3,0,0,1,-1.0,28/05/2013 5:17,28/06/2013 12:05,1.0,(M1),Battery,0,,,,,,0,,,Low,29/05/2013,4,Low,0
Male,22,Less than 25,Hispanic,0,2,0,1,0,-1.0,28/06/2014 9:31,29/06/2014 9:24,1.0,(F3),arrest case no charge,1,(M1),,25/11/2014,,,0,,,Low,29/06/2014,3,Low,0
Male,21,Less than 25,African-American,0,8,0,0,0,,,,,,,-1,,,,,,0,,,High,21/07/2014,7,Medium,0
Male,21,Less than 25,African-American,0,3,0,0,0,-1.0,30/09/2014 8:41,01/10/2014 2:07,1.0,(F3),Grand Theft in the 3rd Degree,0,,,,,,0,,,Low,01/10/2014,5,Medium,0
Male,37,25 - 45,African-American,0,3,0,0,3,-1.0,27/01/2013 4:36,18/04/2013 2:31,1.0,(M1),Battery,0,,,,,,0,,,Low,28/01/2013,2,Low,0
Male,25,25 - 45,African-American,0,2,0,0,1,0.0,11/03/2014 5:37,11/03/2014 8:37,0.0,(F3),Possession Of Methamphetamine,0,,,,,,0,,,Low,11/03/2014,3,Low,0
Male,45,Greater than 45,Caucasian,0,1,0,0,2,-1.0,02/02/2014 8:57,10/02/2014 8:22,0.0,(F2),arrest case no charge,0,,,,,,0,,,Low,03/02/2014,1,Low,0
Male,45,Greater than 45,Caucasian,0,2,0,0,7,-76.0,10/04/2014 7:55,24/06/2014 9:12,76.0,(F3),Possession Of Oxymorphone,0,,,,,,0,,,Low,25/06/2014,1,Low,0
Male,47,Greater than 45,African-American,0,1,0,0,0,,,,,,,-1,,,,,,0,,,Low,11/02/2013,1,Low,0
Male,22,Less than 25,Hispanic,0,2,0,0,1,-19.0,03/02/2014 11:06,21/02/2014 10:12,1.0,(F2),arrest case no charge,1,(M1),51.0,18/01/2016,09/03/2016,,0,,,Low,21/02/2014,4,Low,0
Male,31,25 - 45,Caucasian,0,5,0,0,1,-3.0,31/08/2013 9:04,01/09/2013 2:06,3.0,(F3),Battery on Law Enforc Officer,0,,,,,,0,,,Medium,03/09/2013,2,Low,0
Male,23,Less than 25,African-American,0,5,0,0,0,-1.0,06/04/2013 9:06,10/04/2013 5:44,1.0,(F3),Pos Cannabis W/Intent Sel/Del,0,,,,,,0,,,Medium,07/04/2013,8,High,0
Female,39,25 - 45,Caucasian,0,1,0,0,0,-1.0,13/05/2014 1:45,14/05/2014 1:45,1.0,(M1),Battery,0,,,,,,0,,,Low,14/05/2014,1,Low,0
Male,21,Less than 25,African-American,0,4,0,0,0,0.0,10/03/2014 4:22,12/03/2014 11:18,0.0,(F3),Possession Firearm School Prop,0,,,,,,0,,,Low,10/03/2014,8,High,0
Male,32,25 - 45,African-American,0,2,0,0,6,-1.0,17/05/2014 3:41,19/06/2014 8:21,2.0,(F3),Burglary Structure Unoccup,0,,,,,,0,,,Low,18/05/2014,1,Low,0
Male,28,25 - 45,African-American,0,5,0,0,6,-1.0,21/09/2014 5:10,26/09/2014 9:57,1.0,(M1),Battery,1,(M2),,21/03/2015,,,0,,,Medium,22/09/2014,8,High,0
Male,35,25 - 45,African-American,0,1,0,0,0,-1.0,18/08/2013 11:38,19/08/2013 6:55,1.0,(F3),Felony Battery (Dom Strang),0,,,,,,0,,,Low,19/08/2013,1,Low,0
Male,29,25 - 45,African-American,0,4,1,1,4,-1.0,26/11/2013 4:45,28/11/2013 2:49,1.0,(F3),Grand Theft in the 3rd Degree,1,(M1),31.0,09/07/2015,09/08/2015,,0,,,Low,27/11/2013,3,Low,0
Male,51,Greater than 45,African-American,1,6,0,0,8,-1.0,30/04/2013 7:25,12/05/2015 6:38,1.0,(F1),Deliver Cocaine 1000FT School,0,,,,,,0,,,Medium,01/05/2013,5,Medium,0
Male,23,Less than 25,African-American,0,4,0,0,2,-1.0,12/07/2014 7:12,13/07/2014 7:49,1.0,(F3),Burglary Conveyance Unoccup,1,(M1),0.0,03/12/2014,03/12/2014,,0,,,Low,13/07/2014,7,Medium,0
Male,28,25 - 45,African-American,0,10,0,0,7,-1.0,14/02/2013 11:53,15/02/2013 7:41,1.0,(F3),arrest case no charge,1,(M1),0.0,19/08/2013,19/08/2013,,0,,,High,15/02/2013,7,Medium,0
Female,34,25 - 45,Caucasian,0,7,0,0,0,0.0,22/12/2013 2:30,24/12/2013 5:27,1.0,(M2),Driving License Suspended,1,(M2),67.0,23/06/2015,29/08/2015,,0,,,Medium,22/12/2013,3,Low,0
Male,20,Less than 25,African-American,0,10,1,0,1,-1.0,29/03/2014 12:16,23/04/2014 8:14,1.0,(F3),False Imprisonment,0,,,,,,0,,,High,30/03/2014,9,High,0
Female,32,25 - 45,Caucasian,0,2,0,0,5,-29.0,20/10/2013 11:26,25/10/2013 1:43,149.0,(F7),Burglary Dwelling Assault/Batt,1,(M2),,29/02/2016,,,0,,,Low,18/11/2013,2,Low,0
Male,52,Greater than 45,Caucasian,0,1,0,0,2,-44.0,08/07/2013 12:45,09/08/2013 11:20,45.0,(M2),Susp Drivers Lic 1st Offense,0,,,,,,0,,,Low,21/08/2013,1,Low,0
Male,25,25 - 45,African-American,0,4,0,0,2,-1.0,22/11/2013 8:30,23/11/2013 10:09,1.0,(F2),arrest case no charge,0,,,,,,0,,,Low,23/11/2013,4,Low,0
Male,34,25 - 45,Caucasian,0,7,1,0,15,-1.0,10/02/2014 11:36,11/02/2014 12:32,1.0,(F3),Possession of Cocaine,0,,,,,,0,,,Medium,11/02/2014,6,Medium,0
Male,47,Greater than 45,African-American,0,4,0,0,4,-1.0,05/03/2014 12:53,06/03/2014 8:44,1.0,(F3),Felony Driving While Lic Suspd,1,(F3),9.0,09/06/2015,18/06/2015,,0,,,Low,06/03/2014,4,Low,0
Male,47,Greater than 45,Caucasian,0,1,0,0,0,-1.0,27/09/2014 7:22,29/09/2014 1:49,1.0,(F3),Grand Theft (Motor Vehicle),0,,,,,,0,,,Low,28/09/2014,1,Low,0
Male,45,Greater than 45,Caucasian,0,2,0,0,2,0.0,23/09/2014 3:46,23/09/2014 7:55,0.0,(M1),Battery,0,,,,,,0,,,Low,23/09/2014,2,Low,0
Male,50,Greater than 45,African-American,0,9,0,0,9,,,,215.0,(F2),Deliver Cocaine,0,,,,,,0,,,High,16/07/2013,7,Medium,0
Female,30,25 - 45,African-American,0,5,0,0,4,-1.0,19/10/2013 7:52,20/10/2013 8:37,1.0,(F3),Crimin Mischief Damage $1000+,0,,,,,,0,,,Medium,20/10/2013,2,Low,0
Male,22,Less than 25,Caucasian,0,3,0,0,0,-1.0,19/10/2013 8:06,20/10/2013 2:37,1.0,(M2),Battery,1,(M2),,10/06/2015,,,0,,,Low,20/10/2013,5,Medium,0
Male,53,Greater than 45,Caucasian,0,1,0,0,1,,,,664.0,(M2),Driving Under The Influence,1,(M2),,01/06/2015,,,0,,,Low,17/01/2014,1,Low,0
Female,47,Greater than 45,African-American,0,9,0,0,7,-1.0,31/07/2014 7:26,01/08/2014 2:08,1.0,(F3),Possession of Cocaine,1,(F3),,28/01/2015,,,0,,,High,01/08/2014,2,Low,0
Male,37,25 - 45,Caucasian,0,8,0,0,3,-1.0,07/04/2013 5:57,05/12/2013 5:48,1.0,(F3),Driving While License Revoked,0,,,,,,0,,,High,08/04/2013,5,Medium,0
Male,37,25 - 45,African-American,0,5,0,0,8,-1.0,13/02/2013 6:27,14/02/2013 8:49,1.0,(M1),Battery,0,,,,,,0,,,Medium,14/02/2013,5,Medium,0
Male,20,Less than 25,Caucasian,0,4,0,0,1,-1.0,20/11/2014 10:02,21/11/2014 1:54,1.0,(F3),Pos Cannabis W/Intent Sel/Del,0,,,,,,0,,,Low,21/11/2014,5,Medium,0
Male,39,25 - 45,Hispanic,0,1,0,0,1,,,,1.0,(F2),arrest case no charge,0,,,,,,0,,,Low,21/10/2014,1,Low,0
Male,50,Greater than 45,African-American,0,3,0,0,7,-1.0,17/01/2014 9:03,20/01/2014 8:06,1.0,(F3),Possession of Cocaine,0,,,,,,0,,,Low,18/01/2014,1,Low,0
Male,26,25 - 45,African-American,0,10,0,0,7,-1.0,17/09/2013 11:57,20/09/2013 7:48,1.0,(F3),"Poss3,4 Methylenedioxymethcath",1,(F2),1.0,02/10/2013,03/10/2013,,0,,,High,18/09/2013,9,High,0
Male,22,Less than 25,African-American,0,8,1,0,2,0.0,02/04/2013 12:10,02/04/2013 12:50,1.0,(F2),Sell Cannabis 1000FTChur,0,,,,,,0,,,High,02/04/2013,8,High,0
Female,31,25 - 45,Caucasian,0,2,0,0,0,0.0,22/03/2013 12:00,26/03/2013 9:46,1.0,(M1),Battery,0,,,,,,0,,,Low,22/03/2013,2,Low,0
Female,28,25 - 45,African-American,0,2,0,0,1,-8.0,27/05/2013 5:05,29/05/2013 10:29,8.0,(F2),arrest case no charge,0,,,,,,0,,,Low,04/06/2013,2,Low,0
Male,20,Less than 25,Caucasian,0,3,0,3,0,0.0,26/01/2014 5:38,27/01/2014 1:29,0.0,(F3),Felony Battery (Dom Strang),1,(M1),0.0,21/02/2015,21/02/2015,,0,,,Low,26/01/2014,5,Medium,0
Male,29,25 - 45,African-American,0,5,0,0,1,0.0,26/06/2014 7:19,03/07/2014 10:09,0.0,(F2),Poss Cocaine/Intent To Del/Sel,0,,,,,,0,,,Medium,26/06/2014,3,Low,0
Male,21,Less than 25,Caucasian,0,3,0,0,0,-1.0,30/04/2014 4:30,01/05/2014 9:24,1.0,(F3),Aggravated Assault W/Dead Weap,0,,,,,,0,,,Low,01/05/2014,5,Medium,0
Male,25,25 - 45,African-American,0,5,0,0,2,-1.0,26/03/2013 9:46,28/07/2015 6:25,1.0,(F1),Robbery W/Firearm,0,,,,,,0,,,Medium,27/03/2013,4,Low,0
Male,22,Less than 25,African-American,0,7,0,0,0,-1.0,17/01/2013 1:22,08/03/2013 4:39,1.0,(F2),Burglary Unoccupied Dwelling,1,(M1),0.0,22/11/2013,22/11/2013,,1,(F2),21/06/2014,Medium,18/01/2013,7,Medium,0
Male,33,25 - 45,African-American,0,10,0,1,14,-1.0,05/06/2014 8:04,07/06/2014 4:23,1.0,(F3),Driving While License Revoked,1,(F3),,18/12/2015,,,0,,,High,06/06/2014,8,High,0
Male,52,Greater than 45,Caucasian,0,2,0,0,3,,,,1202.0,(F1),arrest case no charge,0,,,,,,0,,,Low,07/04/2014,1,Low,0
Male,30,25 - 45,African-American,0,2,0,0,1,-1.0,18/03/2013 11:22,19/03/2013 6:38,1.0,(M1),Battery,0,,,,,,0,,,Low,19/03/2013,3,Low,0
Male,27,25 - 45,Caucasian,0,6,0,0,5,-1.0,09/04/2013 3:27,15/04/2013 7:43,1.0,(F3),Possession of Cocaine,1,(M2),79.0,20/08/2013,07/11/2013,,0,,,Medium,10/04/2013,6,Medium,0
Male,24,Less than 25,African-American,0,9,0,0,2,-1.0,15/07/2014 3:10,17/07/2014 5:54,4.0,(M1),Battery,1,(M2),51.0,30/07/2014,19/09/2014,,0,,,High,16/07/2014,9,High,0
Male,31,25 - 45,African-American,0,6,0,0,4,-1.0,01/10/2014 8:30,28/01/2015 5:52,1.0,(F3),arrest case no charge,0,,,,,,0,,,Medium,02/10/2014,7,Medium,0
Female,20,Less than 25,Other,0,4,0,0,1,-1.0,01/03/2014 8:06,02/03/2014 8:12,1.0,(M1),Battery,0,,,,,,0,,,Low,02/03/2014,6,Medium,0
Male,29,25 - 45,African-American,0,2,0,0,0,0.0,10/04/2013 4:22,11/04/2013 5:07,0.0,(M2),Battery,0,,,,,,0,,,Low,10/04/2013,3,Low,0
Male,20,Less than 25,African-American,0,7,0,1,1,-1.0,03/09/2014 7:25,05/09/2014 9:40,1.0,(F3),Burglary Conveyance Unoccup,0,,,,,,0,,,Medium,04/09/2014,6,Medium,0
Male,26,25 - 45,African-American,0,4,0,0,1,-1.0,08/12/2014 8:17,10/12/2014 8:40,1.0,(F7),Burglary Dwelling Armed,0,,,,,,0,,,Low,09/12/2014,4,Low,0
Male,24,Less than 25,Caucasian,0,3,0,0,0,-1.0,06/01/2014 4:11,08/01/2014 10:45,1.0,(F3),Falsely Impersonating Officer,0,,,,,,0,,,Low,07/01/2014,4,Low,0
Male,44,25 - 45,African-American,0,9,0,0,29,296.0,09/04/2015 9:06,29/04/2015 9:38,1.0,(F3),Possession of Cocaine,1,(M2),,12/10/2015,,,0,,,High,17/06/2014,1,Low,0
Male,46,Greater than 45,Caucasian,0,1,0,0,1,-22.0,22/09/2014 1:42,22/09/2014 8:50,23.0,(M1),DUI Property Damage/Injury,0,,,,,,0,,,Low,14/10/2014,1,Low,0
Female,46,Greater than 45,Caucasian,0,1,0,0,1,339.0,16/12/2013 7:59,16/01/2014 9:49,30.0,(M1),Battery,1,(F2),0.0,16/12/2013,16/12/2013,,1,(F2),16/12/2013,Low,11/01/2013,1,Low,1
Female,36,25 - 45,African-American,0,2,0,0,1,-1.0,14/12/2013 5:59,15/12/2013 9:13,1.0,(F3),Grand Theft in the 3rd Degree,0,,,,,,0,,,Low,15/12/2013,1,Low,0
Male,57,Greater than 45,Other,0,1,0,0,0,-1.0,25/09/2014 8:34,26/09/2014 1:55,1.0,(F2),Aggravated Battery / Pregnant,0,,,,,,0,,,Low,26/09/2014,1,Low,0
Male,23,Less than 25,African-American,0,3,0,0,0,-1.0,21/05/2014 2:29,22/05/2014 1:55,1.0,(M1),Battery,1,(F2),0.0,12/03/2015,12/03/2015,,1,(F2),12/03/2015,Low,22/05/2014,4,Low,1
Male,21,Less than 25,African-American,0,10,0,1,1,0.0,27/07/2014 2:11,28/07/2014 2:07,0.0,(F3),Possession of Cocaine,1,(M2),68.0,26/12/2015,03/03/2016,,0,,,High,27/07/2014,10,High,0
Male,54,Greater than 45,Caucasian,0,1,0,0,0,-2.0,17/05/2014 11:12,18/05/2014 1:42,2.0,(M2),Prowling/Loitering,0,,,,,,0,,,Low,19/05/2014,1,Low,0
Male,29,25 - 45,African-American,0,6,0,0,6,-1.0,23/04/2014 2:44,24/04/2014 3:44,1.0,(F3),Felony Driving While Lic Suspd,1,(M2),,05/10/2014,,,1,(F3),12/10/2014,Medium,24/04/2014,5,Medium,1
Male,62,Greater than 45,Other,0,1,0,0,2,-1.0,15/06/2014 4:58,16/06/2014 1:11,1.0,(M1),Battery,0,,,,,,0,,,Low,16/06/2014,1,Low,0
Male,25,25 - 45,Hispanic,1,9,4,0,10,-1.0,17/02/2013 11:18,25/02/2013 7:40,1.0,(F3),Driving While License Revoked,1,(F2),0.0,07/05/2013,07/05/2013,,0,,,High,18/02/2013,9,High,0
Female,22,Less than 25,Hispanic,0,4,0,0,1,-4.0,21/03/2013 9:23,22/03/2013 8:46,4.0,(F3),Possession Of Amphetamine,0,,,,,,0,,,Low,25/03/2013,5,Medium,0
Male,29,25 - 45,African-American,0,5,0,0,4,-1.0,03/01/2014 8:50,04/01/2014 8:41,1.0,(M2),Assault,1,(M2),,10/02/2016,,,0,,,Medium,04/01/2014,6,Medium,0
Male,39,25 - 45,African-American,0,5,0,0,1,0.0,10/11/2014 2:08,12/11/2014 11:39,0.0,(F3),arrest case no charge,0,,,,,,0,,,Medium,10/11/2014,5,Medium,0
Female,26,25 - 45,African-American,0,9,0,0,0,-6.0,13/09/2013 1:13,19/09/2013 11:14,6.0,(M1),Robbery / No Weapon,0,,,,,,0,,,High,19/09/2013,7,Medium,0
Female,50,Greater than 45,Caucasian,0,1,0,0,7,-8.0,15/04/2014 12:42,23/04/2014 10:42,8.0,(M2),Criminal Mischief Damage <$200,1,(M1),0.0,13/07/2015,13/07/2015,,0,,,Low,23/04/2014,1,Low,0
Male,32,25 - 45,African-American,0,2,0,0,1,-1.0,31/10/2013 10:30,07/02/2014 4:46,1.0,(F3),False Imprisonment,0,,,,,,0,,,Low,01/11/2013,2,Low,0
Male,52,Greater than 45,Caucasian,0,1,0,0,0,,,,,,,-1,,,,,,0,,,Low,26/06/2013,1,Low,0
Male,45,Greater than 45,Hispanic,0,1,0,0,0,0.0,23/02/2014 2:42,24/02/2014 12:17,1.0,(F3),Felony Battery (Dom Strang),0,,,,,,0,,,Low,23/02/2014,1,Low,0
Male,28,25 - 45,Caucasian,0,5,0,0,0,,,,,,,-1,,,,,,0,,,Medium,11/01/2013,3,Low,0
Male,30,25 - 45,African-American,0,2,0,0,1,-1.0,16/10/2013 8:02,08/01/2014 1:09,1.0,(F3),Aggravated Assault W/Dead Weap,0,,,,,,0,,,Low,17/10/2013,2,Low,0
Male,25,25 - 45,African-American,0,5,0,0,0,-1.0,19/04/2013 8:44,20/04/2013 7:40,1.0,(F3),Crim Use of Personal ID Info,0,,,,,,0,,,Medium,20/04/2013,4,Low,0
Female,44,25 - 45,Caucasian,0,5,0,0,10,-1.0,12/04/2013 8:11,18/04/2013 6:25,1.0,(F3),Felony Committing Prostitution,1,(M2),98.0,22/07/2014,28/10/2014,,0,,,Medium,13/04/2013,2,Low,0
Male,58,Greater than 45,African-American,0,4,0,0,0,-1.0,04/12/2014 4:55,05/12/2014 9:04,1.0,(F3),Grand Theft (Motor Vehicle),1,(M2),0.0,22/04/2015,22/04/2015,,0,,,Low,05/12/2014,2,Low,0
Male,27,25 - 45,African-American,0,9,0,0,10,-1.0,08/05/2013 7:12,02/06/2014 1:34,1.0,(F3),Aggravated Assault W/dead Weap,0,,,,,,0,,,High,09/05/2013,9,High,0
Male,35,25 - 45,Hispanic,0,1,0,0,0,0.0,28/12/2014 5:30,29/12/2014 12:58,0.0,(M1),Battery,0,,,,,,0,,,Low,28/12/2014,1,Low,0
Female,28,25 - 45,Caucasian,0,5,0,0,1,-405.0,31/08/2013 3:16,31/10/2013 10:08,405.0,(F7),arrest case no charge,0,,,,,,0,,,Medium,10/10/2014,3,Low,0
